SessionStart,CustomerID,FullName,Gender,Age,CreditScore,MonthlyIncome,Country,State,City,Category,Product,Cost,Price,Quantity,CampaignSchema ,CartAdditionTime,OrderConfirmation,OrderConfirmationTime,PaymentMethod,SessionEnd,OrderReturn,ReturnReason,SessionDuration,SessionYear,SessionMonth,SessionDay
2019-04-15 22:36:00,1110,Mason Moreno,0,62,642,4230.0,0,9,Wollongong,3,mixer grinder,60,90,5,Facebook-ads,2019-04-15 22:49:00,False,,4,2019-04-15 23:02:00,Unknown,Unknown,26.0,2019,4,15
2019-04-16 08:47:00,1111,Pamela Johnson,1,44,763,3286.8,6,2,Tarragona,2,shoes,60,100,6,Instagram-ads,2019-04-16 09:06:00,True,2019-04-16 09:16:00,1,2019-04-16 09:09:00,False,Unknown,22.0,2019,4,16
2019-04-16 14:37:00,1112,Kathleen Harvey,0,50,769,7302.0,0,9,Sydney,2,shoes,60,100,4,Instagram-ads,2019-04-16 14:54:00,True,2019-04-16 14:59:00,2,2019-04-16 14:58:00,False,Unknown,21.0,2019,4,16
2019-04-17 06:01:00,1113,Brianna Meyers,1,37,760,4529.0,5,5,Sagamihara,3,toaster,40,60,4,E-mails,2019-04-17 06:15:00,True,2019-04-17 06:30:00,1,2019-04-17 06:20:00,False,Unknown,19.0,2019,4,17
2019-04-17 11:23:00,1114,Nicolas Evans,1,49,747,6854.0,1,11,Montreal,0,textbook,30,50,5,Google-ads,2019-04-17 11:32:00,True,2019-04-17 11:40:00,0,2019-04-17 11:35:00,False,Unknown,12.0,2019,4,17
2019-04-17 17:40:00,1115,Stuart Hester,1,48,655,3286.8,7,12,Glasgow,0,textbook,30,50,1,Google-ads,2019-04-17 17:54:00,True,2019-04-17 18:00:00,0,2019-04-17 17:58:00,True,Arrived Late,18.0,2019,4,17
2019-04-17 23:32:00,1116,Charles Graves,0,72,769,6423.0,4,7,Milan,4,action figure,8,15,1,Billboard-QR code,2019-04-17 23:50:00,True,2019-04-17 23:57:00,1,2019-04-17 23:52:00,True,Wrong Item,20.0,2019,4,17
2019-04-17 23:55:00,1117,Christie Thompson,1,51,611,4959.0,8,1,Los Angeles,0,textbook,30,50,3,Instagram-ads,2019-04-18 00:09:00,True,2019-04-18 00:23:00,1,2019-04-18 00:12:00,False,Unknown,17.0,2019,4,17
2019-04-19 11:44:00,1118,Steven Zuniga,0,40,682,3290.0,0,17,Ballarat,2,t-shirt,15,25,6,Billboard-QR code,2019-04-19 11:50:00,True,2019-04-19 11:55:00,0,2019-04-19 11:54:00,False,Unknown,10.0,2019,4,19
2019-04-21 11:04:00,1119,Brooke Hunter,0,40,672,5656.0,7,3,Birmingham,4,action figure,8,15,6,Facebook-ads,2019-04-21 11:31:00,True,2019-04-21 11:46:00,0,2019-04-21 11:33:00,True,Arrived Damaged,29.0,2019,4,21
2019-04-23 23:42:00,1120,Brittney Jones,1,23,682,7393.0,8,1,San Jose,1,hair dryer,25,40,4,Facebook-ads,2019-04-24 00:11:00,True,2019-04-24 00:25:00,2,2019-04-24 00:16:00,False,Unknown,34.0,2019,4,23
2019-04-24 05:22:00,1121,Lauren Mclaughlin,0,37,686,7137.0,8,14,Dallas,1,television,1000,1500,6,Billboard-QR code,2019-04-24 05:35:00,True,2019-04-24 05:50:00,1,2019-04-24 05:39:00,False,Unknown,17.0,2019,4,24
2019-04-25 04:52:00,1122,Colin Wilkins,1,40,640,3458.0,8,1,Los Angeles,0,textbook,30,50,2,Instagram-ads,2019-04-25 05:21:00,True,2019-04-25 05:30:00,1,2019-04-25 05:26:00,False,Unknown,34.0,2019,4,25
2019-04-27 01:37:00,1123,Rebecca Maxwell,0,38,622,5505.0,4,7,Brescia,4,action figure,8,15,5,Billboard-QR code,2019-04-27 01:51:00,True,2019-04-27 01:59:00,0,2019-04-27 01:54:00,False,Unknown,17.0,2019,4,27
2019-04-27 04:27:00,1124,Robert Jones,0,46,712,6632.0,5,15,Kawasaki,3,electric stove,250,400,3,Google-ads,2019-04-27 04:46:00,True,2019-04-27 04:58:00,2,2019-04-27 04:48:00,False,Unknown,21.0,2019,4,27
2019-04-28 04:54:00,1125,David Mathews,1,33,769,3331.0,0,17,Geelong,1,laptop,800,1200,4,Facebook-ads,2019-04-28 05:07:00,True,2019-04-28 05:20:00,1,2019-04-28 05:09:00,False,Unknown,15.0,2019,4,28
2019-04-29 10:47:00,1126,Patricia Carrillo,0,66,697,7752.05,1,11,Laval,4,action figure,8,15,4,Instagram-ads,2019-04-29 11:03:00,True,2019-04-29 11:18:00,1,2019-04-29 11:08:00,False,Unknown,21.0,2019,4,29
2019-04-29 17:18:00,1127,Manuel Mills,1,25,715,7752.05,8,14,San Antonio,2,dress,50,80,2,E-mails,2019-04-29 17:35:00,False,,4,2019-04-29 17:24:00,Unknown,Unknown,6.0,2019,4,29
2019-04-30 07:24:00,1128,Carol Curry,1,44,759,4749.0,4,7,Brescia,3,toaster,40,60,4,Google-ads,2019-04-30 07:46:00,True,2019-04-30 07:51:00,0,2019-04-30 07:51:00,False,Unknown,27.0,2019,4,30
2019-05-01 09:37:00,1129,Suzanne Burnett,1,63,711,4516.0,2,13,Jinan,0,magazine,5,8,6,Twitter-ads,2019-05-01 09:54:00,True,2019-05-01 10:09:00,2,2019-05-01 09:59:00,True,Arrived Damaged,22.0,2019,5,1
2019-05-01 18:16:00,1130,Kathryn Flores,1,43,769,3814.0,3,8,Mumbai,1,television,1000,1500,5,Instagram-ads,2019-05-01 18:29:00,True,2019-05-01 18:37:00,2,2019-05-01 18:33:00,False,Unknown,17.0,2019,5,1
2019-05-07 12:13:00,1131,Cassandra Mccormick,0,18,727,5345.0,1,10,Ottawa,2,dress,50,80,6,E-mails,2019-05-07 12:23:00,True,2019-05-07 12:31:00,2,2019-05-07 12:26:00,False,Unknown,13.0,2019,5,7
2019-05-07 23:48:00,1132,Aaron Reynolds,0,69,624,5719.0,0,9,Newcastle,3,microwave oven,300,500,5,Billboard-QR code,2019-05-08 00:08:00,True,2019-05-08 00:19:00,0,2019-05-08 00:10:00,True,Poor Value,22.0,2019,5,7
2019-05-08 19:37:00,1133,Richard Hahn,0,68,733,4210.0,1,10,Ottawa,0,autobiography,20,35,5,Twitter-ads,2019-05-08 19:53:00,True,2019-05-08 20:00:00,3,2019-05-08 19:55:00,False,Unknown,18.0,2019,5,8
2019-05-10 00:52:00,1134,Alejandra Weaver,0,38,649,7358.0,6,2,Barcelona,1,television,1000,1500,3,E-mails,2019-05-10 01:10:00,False,,4,2019-05-10 01:14:00,Unknown,Unknown,22.0,2019,5,10
2019-05-12 09:06:00,1135,Brandy Russell,1,18,769,6613.0,6,2,Barcelona,0,autobiography,20,35,4,E-mails,2019-05-12 09:28:00,False,,4,2019-05-12 09:26:00,Unknown,Unknown,20.0,2019,5,12
2019-05-13 00:10:00,1136,David Cook,1,39,727,4079.0,4,6,Rome,2,dress,50,80,5,Facebook-ads,2019-05-13 00:28:00,True,2019-05-13 00:41:00,1,2019-05-13 00:33:00,False,Unknown,23.0,2019,5,13
2019-05-13 17:51:00,1137,Yesenia Roberts,1,36,758,6694.0,1,10,Mississauga,3,microwave oven,300,500,3,Instagram-ads,2019-05-13 18:03:00,True,2019-05-13 18:14:00,0,2019-05-13 18:06:00,False,Unknown,15.0,2019,5,13
2019-05-13 20:57:00,1138,Dorothy Hutchinson,1,70,690,7662.0,5,5,Sagamihara,1,hair dryer,25,40,3,Instagram-ads,2019-05-13 21:18:00,True,2019-05-13 21:23:00,3,2019-05-13 21:20:00,False,Unknown,23.0,2019,5,13
2019-05-14 04:28:00,1139,Audrey Harris,0,37,621,5935.0,5,15,Kawasaki,0,textbook,30,50,2,Billboard-QR code,2019-05-14 04:56:00,True,2019-05-14 05:01:00,0,2019-05-14 04:59:00,True,Arrived Late,31.0,2019,5,14
2019-05-17 17:18:00,1140,Samantha Greene,0,22,611,7461.0,6,2,Girona,0,textbook,30,50,3,Instagram-ads,2019-05-17 17:30:00,True,2019-05-17 17:37:00,1,2019-05-17 17:32:00,False,Unknown,14.0,2019,5,17
2019-05-17 17:57:00,1141,Stephen Smith,1,61,660,5598.0,0,17,Geelong,4,action figure,8,15,1,Billboard-QR code,2019-05-17 18:02:00,True,2019-05-17 18:09:00,1,2019-05-17 18:04:00,False,Unknown,7.0,2019,5,17
2019-05-18 13:16:00,1142,Beth Brown,1,65,620,4842.0,7,3,Birmingham,0,magazine,5,8,4,E-mails,2019-05-18 13:43:00,True,2019-05-18 13:54:00,0,2019-05-18 13:47:00,False,Unknown,31.0,2019,5,18
2019-05-19 16:35:00,1143,Curtis Powell,1,45,710,4729.0,0,17,Geelong,1,hair dryer,25,40,4,Billboard-QR code,2019-05-19 16:46:00,True,2019-05-19 16:52:00,0,2019-05-19 16:48:00,False,Unknown,13.0,2019,5,19
2019-05-22 05:27:00,1144,Alexander Lara,1,20,643,7415.0,7,3,Birmingham,3,toaster,40,60,4,E-mails,2019-05-22 05:57:00,True,2019-05-22 06:12:00,0,2019-05-22 06:00:00,False,Unknown,33.0,2019,5,22
2019-05-22 23:02:00,1145,Christopher Robles,1,58,747,4312.0,3,8,Nagpur,1,hair dryer,25,40,2,Billboard-QR code,2019-05-22 23:19:00,True,2019-05-22 23:28:00,1,2019-05-22 23:24:00,False,Unknown,22.0,2019,5,22
2019-05-23 00:40:00,1146,Joseph Thomas,0,19,738,4850.0,2,4,Dongguan,3,toaster,40,60,5,Instagram-ads,2019-05-23 01:03:00,True,2019-05-23 01:09:00,0,2019-05-23 01:07:00,False,Unknown,27.0,2019,5,23
2019-05-23 08:45:00,1147,Casey Carlson,0,27,672,5140.0,5,5,Sagamihara,4,action figure,8,15,2,Instagram-ads,2019-05-23 09:04:00,False,,4,2019-05-23 09:09:00,Unknown,Unknown,24.0,2019,5,23
2019-05-25 08:00:00,1148,Phillip Hoover,0,45,620,3286.8,3,8,Pune,1,hair dryer,25,40,4,Billboard-QR code,2019-05-25 08:27:00,True,2019-05-25 08:32:00,1,2019-05-25 08:29:00,False,Unknown,29.0,2019,5,25
2019-05-26 00:07:00,1149,Ryan Ballard,1,26,769,6943.0,4,7,Brescia,0,textbook,30,50,3,Twitter-ads,2019-05-26 00:32:00,True,2019-05-26 00:40:00,0,2019-05-26 00:34:00,False,Unknown,27.0,2019,5,26
2019-05-28 04:51:00,1150,Scott Hull,0,21,611,3478.0,8,14,Houston,3,electric stove,250,400,5,Facebook-ads,2019-05-28 05:21:00,True,2019-05-28 05:30:00,0,2019-05-28 05:24:00,False,Unknown,33.0,2019,5,28
2019-05-30 19:49:00,1151,Steve Wallace,1,68,643,5657.0,5,15,Yokohama,0,textbook,30,50,5,Instagram-ads,2019-05-30 20:11:00,True,2019-05-30 20:17:00,2,2019-05-30 20:16:00,False,Unknown,27.0,2019,5,30
2019-05-30 23:21:00,1152,Makayla Torres,1,26,650,3771.0,5,15,Kawasaki,0,autobiography,20,35,3,Instagram-ads,2019-05-30 23:51:00,False,,4,2019-05-30 23:28:00,Unknown,Unknown,7.0,2019,5,30
2019-05-31 03:56:00,1153,Jason Becker,0,25,762,4228.0,8,14,Dallas,0,magazine,5,8,4,Instagram-ads,2019-05-31 04:16:00,True,2019-05-31 04:25:00,3,2019-05-31 04:19:00,False,Unknown,23.0,2019,5,31
2019-05-31 22:10:00,1154,Theresa Hardy,0,72,615,3351.0,2,13,Qingdao,1,laptop,800,1200,5,Instagram-ads,2019-05-31 22:32:00,True,2019-05-31 22:40:00,3,2019-05-31 22:35:00,False,Unknown,25.0,2019,5,31
2019-06-02 13:27:00,1155,John Wright,1,24,630,7703.0,0,9,Newcastle,3,toaster,40,60,3,Facebook-ads,2019-06-02 13:32:00,True,2019-06-02 13:37:00,0,2019-06-02 13:34:00,False,Unknown,7.0,2019,6,2
2019-06-02 19:11:00,1156,Michelle Holland,1,38,724,4368.0,0,17,Geelong,3,mixer grinder,60,90,4,Twitter-ads,2019-06-02 19:23:00,True,2019-06-02 19:31:00,3,2019-06-02 19:27:00,False,Unknown,16.0,2019,6,2
2019-06-02 23:28:00,1157,Jennifer Sanchez,1,35,687,3286.8,3,8,Nagpur,2,dress,50,80,5,Instagram-ads,2019-06-02 23:46:00,False,,4,2019-06-02 23:34:00,Unknown,Unknown,6.0,2019,6,2
2019-06-04 17:50:00,1158,Terry Spencer,0,25,625,3886.0,2,13,Jinan,1,table fan,30,50,6,Instagram-ads,2019-06-04 17:56:00,False,,4,2019-06-04 18:00:00,Unknown,Unknown,10.0,2019,6,4
2019-06-05 12:27:00,1159,Carol Kim,0,54,611,3374.0,6,2,Tarragona,0,novel,10,18,3,Billboard-QR code,2019-06-05 12:54:00,True,2019-06-05 13:04:00,3,2019-06-05 12:56:00,False,Unknown,29.0,2019,6,5
2019-06-05 18:41:00,1160,Kathy Sutton,0,53,654,3618.0,7,3,Birmingham,4,action figure,8,15,4,Instagram-ads,2019-06-05 19:08:00,True,2019-06-05 19:14:00,1,2019-06-05 19:12:00,False,Unknown,31.0,2019,6,5
2019-06-08 10:22:00,1161,Katherine Curtis,0,65,765,6708.0,1,11,Quebec City,1,laptop,800,1200,6,Twitter-ads,2019-06-08 10:30:00,True,2019-06-08 10:39:00,0,2019-06-08 10:33:00,False,Unknown,11.0,2019,6,8
2019-06-09 12:07:00,1162,Joshua Singh,1,67,664,3286.8,3,16,Kanpur,2,dress,50,80,3,Instagram-ads,2019-06-09 12:29:00,True,2019-06-09 12:44:00,1,2019-06-09 12:31:00,False,Unknown,24.0,2019,6,9
2019-06-09 15:43:00,1163,Carlos Ali,0,64,758,7752.05,3,16,Lucknow,4,board game,20,35,1,Instagram-ads,2019-06-09 16:13:00,True,2019-06-09 16:19:00,2,2019-06-09 16:18:00,False,Unknown,35.0,2019,6,9
2019-06-09 18:50:00,1164,Jason Cross,0,25,691,7752.05,0,9,Wollongong,3,microwave oven,300,500,4,Google-ads,2019-06-09 19:08:00,True,2019-06-09 19:22:00,1,2019-06-09 19:10:00,False,Unknown,20.0,2019,6,9
2019-06-10 04:21:00,1165,Kenneth Moody,0,28,746,6410.0,6,0,Malaga,2,dress,50,80,1,Billboard-QR code,2019-06-10 04:32:00,True,2019-06-10 04:46:00,0,2019-06-10 04:37:00,False,Unknown,16.0,2019,6,10
2019-06-11 08:47:00,1166,Dawn Cordova,0,55,738,6988.0,4,7,Brescia,4,puzzle,15,25,5,Billboard-QR code,2019-06-11 08:57:00,True,2019-06-11 09:02:00,1,2019-06-11 08:59:00,False,Unknown,12.0,2019,6,11
2019-06-12 13:41:00,1167,Monique Ryan,1,32,769,5124.0,0,9,Newcastle,2,shoes,60,100,4,Google-ads,2019-06-12 13:47:00,True,2019-06-12 14:02:00,1,2019-06-12 13:49:00,False,Unknown,8.0,2019,6,12
2019-06-13 05:30:00,1168,Brandon Shaw,1,42,727,5335.0,2,4,Shenzhen,4,puzzle,15,25,3,Billboard-QR code,2019-06-13 05:38:00,True,2019-06-13 05:44:00,2,2019-06-13 05:42:00,False,Unknown,12.0,2019,6,13
2019-06-14 02:36:00,1169,Peggy Nielsen,1,69,726,4327.0,4,6,Frosinone,4,board game,20,35,3,Google-ads,2019-06-14 02:47:00,True,2019-06-14 02:53:00,3,2019-06-14 02:50:00,True,Arrived Damaged,14.0,2019,6,14
2019-06-14 15:22:00,1170,Tonya Daniels,1,71,680,4795.0,2,4,Shenzhen,2,jeans,40,70,1,Instagram-ads,2019-06-14 15:27:00,True,2019-06-14 15:40:00,1,2019-06-14 15:30:00,True,Arrived Damaged,8.0,2019,6,14
2019-06-15 20:21:00,1171,Amanda Moreno,1,22,724,5582.0,8,1,San Jose,1,television,1000,1500,6,Billboard-QR code,2019-06-15 20:47:00,False,,4,2019-06-15 20:44:00,Unknown,Unknown,23.0,2019,6,15
2019-06-16 12:18:00,1172,Anthony Collins,0,29,726,6502.0,8,14,Dallas,4,action figure,8,15,5,Twitter-ads,2019-06-16 12:35:00,True,2019-06-16 12:46:00,1,2019-06-16 12:40:00,False,Unknown,22.0,2019,6,16
2019-06-16 13:36:00,1173,Joshua Mccann Jr.,1,27,646,4764.0,7,3,Manchester,0,magazine,5,8,2,Google-ads,2019-06-16 13:46:00,True,2019-06-16 13:59:00,0,2019-06-16 13:49:00,False,Unknown,13.0,2019,6,16
2019-06-17 20:58:00,1174,Joseph Morse II,0,29,677,5189.0,6,0,Granada,4,plush toy,12,20,6,Twitter-ads,2019-06-17 21:04:00,True,2019-06-17 21:13:00,0,2019-06-17 21:09:00,False,Unknown,11.0,2019,6,17
2019-06-18 01:53:00,1175,Anthony Hernandez,0,65,618,5920.0,1,10,Ottawa,1,hair dryer,25,40,3,Google-ads,2019-06-18 02:22:00,True,2019-06-18 02:32:00,0,2019-06-18 02:27:00,False,Unknown,34.0,2019,6,18
2019-06-18 13:38:00,1176,April Snyder,0,68,695,6689.0,8,1,San Diego,0,magazine,5,8,5,E-mails,2019-06-18 13:52:00,True,2019-06-18 13:59:00,2,2019-06-18 13:54:00,False,Unknown,16.0,2019,6,18
2019-06-19 00:13:00,1177,Jacqueline Maldonado,0,53,732,5438.0,7,12,Glasgow,0,magazine,5,8,3,Google-ads,2019-06-19 00:33:00,True,2019-06-19 00:48:00,0,2019-06-19 00:35:00,False,Unknown,22.0,2019,6,19
2019-06-19 02:34:00,1178,Patricia Koch,0,71,700,6593.0,0,9,Newcastle,1,hair dryer,25,40,3,Instagram-ads,2019-06-19 02:53:00,False,,4,2019-06-19 02:55:00,Unknown,Unknown,21.0,2019,6,19
2019-06-20 07:48:00,1179,Teresa Galvan,1,53,701,5971.0,2,4,Guangzhou,0,magazine,5,8,3,Google-ads,2019-06-20 08:18:00,True,2019-06-20 08:26:00,0,2019-06-20 08:20:00,False,Unknown,32.0,2019,6,20
2019-06-21 14:57:00,1180,Edward Raymond,0,23,769,7752.05,8,14,Dallas,3,microwave oven,300,500,4,Facebook-ads,2019-06-21 15:06:00,True,2019-06-21 15:17:00,0,2019-06-21 15:09:00,False,Unknown,12.0,2019,6,21
2019-06-22 12:12:00,1181,Laura Huerta,1,38,761,7393.0,3,8,Pune,4,action figure,8,15,3,Google-ads,2019-06-22 12:25:00,True,2019-06-22 12:36:00,0,2019-06-22 12:29:00,True,Arrived Damaged,17.0,2019,6,22
2019-06-22 15:49:00,1182,Austin Whitehead MD,0,71,652,7642.0,0,9,Newcastle,3,microwave oven,300,500,5,E-mails,2019-06-22 16:17:00,True,2019-06-22 16:28:00,1,2019-06-22 16:20:00,False,Unknown,31.0,2019,6,22
2019-06-22 22:02:00,1183,Megan Jenkins,0,62,707,7163.0,2,13,Jinan,2,jeans,40,70,3,Billboard-QR code,2019-06-22 22:13:00,True,2019-06-22 22:20:00,2,2019-06-22 22:16:00,False,Unknown,14.0,2019,6,22
2019-06-26 15:14:00,1184,Tony Patel MD,0,57,722,5117.0,8,14,San Antonio,3,mixer grinder,60,90,3,Billboard-QR code,2019-06-26 15:26:00,True,2019-06-26 15:36:00,2,2019-06-26 15:30:00,False,Unknown,16.0,2019,6,26
2019-06-27 12:04:00,1185,Brian Rodriguez,1,36,692,5797.0,4,6,Frosinone,1,television,1000,1500,1,Instagram-ads,2019-06-27 12:18:00,False,,4,2019-06-27 12:15:00,Unknown,Unknown,11.0,2019,6,27
2019-06-27 20:40:00,1186,Natalie King,1,72,730,4621.0,5,5,Yokohama,1,table fan,30,50,3,Facebook-ads,2019-06-27 21:05:00,True,2019-06-27 21:10:00,1,2019-06-27 21:10:00,False,Unknown,30.0,2019,6,27
2019-06-29 20:09:00,1187,Taylor Watson,1,32,651,5875.0,5,15,Kawasaki,1,hair dryer,25,40,3,Billboard-QR code,2019-06-29 20:21:00,False,,4,2019-06-29 20:48:00,Unknown,Unknown,39.0,2019,6,29
2019-07-02 06:36:00,1188,Anthony Vasquez,1,31,742,6721.0,7,12,Edinburgh,3,toaster,40,60,3,Google-ads,2019-07-02 06:56:00,True,2019-07-02 07:02:00,1,2019-07-02 06:58:00,False,Unknown,22.0,2019,7,2
2019-07-03 22:00:00,1189,Michele Washington,0,26,712,6298.0,2,13,Qingdao,3,mixer grinder,60,90,3,Google-ads,2019-07-03 22:05:00,True,2019-07-03 22:19:00,3,2019-07-03 22:10:00,True,Poor Value,10.0,2019,7,3
2019-07-03 22:53:00,1190,Kayla Gonzalez,1,29,749,6575.0,2,4,Guangzhou,3,mixer grinder,60,90,5,Twitter-ads,2019-07-03 23:13:00,True,2019-07-03 23:22:00,2,2019-07-03 23:15:00,True,Arrived Damaged,22.0,2019,7,3
2019-07-03 23:30:00,1191,Nathan Rodriguez,0,30,734,6981.0,7,3,Birmingham,1,television,1000,1500,1,Billboard-QR code,2019-07-03 23:45:00,True,2019-07-03 23:50:00,2,2019-07-03 23:50:00,False,Unknown,20.0,2019,7,3
2019-07-04 18:13:00,1192,Mark Obrien,1,34,712,7752.05,4,6,Rome,3,mixer grinder,60,90,3,Facebook-ads,2019-07-04 18:20:00,True,2019-07-04 18:29:00,1,2019-07-04 18:22:00,False,Unknown,9.0,2019,7,4
2019-07-06 13:04:00,1193,Robin Lopez,1,52,646,5425.0,2,13,Yantai,4,puzzle,15,25,2,Twitter-ads,2019-07-06 13:29:00,False,,4,2019-07-06 13:18:00,Unknown,Unknown,14.0,2019,7,6
2019-07-08 04:25:00,1194,Melissa Harris,0,65,715,4210.0,2,4,Guangzhou,4,puzzle,15,25,3,E-mails,2019-07-08 04:30:00,False,,4,2019-07-08 04:44:00,Unknown,Unknown,19.0,2019,7,8
2019-07-08 12:33:00,1195,Michael Phillips,1,70,646,4490.0,2,13,Yantai,2,jeans,40,70,5,Facebook-ads,2019-07-08 12:47:00,True,2019-07-08 12:56:00,2,2019-07-08 12:52:00,False,Unknown,19.0,2019,7,8
2019-07-10 11:55:00,1196,Melissa Black,0,55,723,5866.0,6,0,Granada,4,puzzle,15,25,6,E-mails,2019-07-10 12:05:00,True,2019-07-10 12:11:00,1,2019-07-10 12:10:00,False,Unknown,15.0,2019,7,10
2019-07-10 13:57:00,1197,Sherri Hall,1,41,761,5687.0,5,5,Yokohama,3,microwave oven,300,500,4,Instagram-ads,2019-07-10 14:08:00,True,2019-07-10 14:16:00,3,2019-07-10 14:10:00,True,Poor Quality,13.0,2019,7,10
2019-07-11 14:03:00,1198,Dylan Rivera,1,43,760,4721.0,3,16,Lucknow,2,jeans,40,70,4,Billboard-QR code,2019-07-11 14:24:00,True,2019-07-11 14:36:00,0,2019-07-11 14:26:00,False,Unknown,23.0,2019,7,11
2019-07-14 00:34:00,1199,Shawn Brown,0,68,678,7470.0,8,14,San Antonio,4,board game,20,35,4,E-mails,2019-07-14 00:58:00,True,2019-07-14 01:11:00,1,2019-07-14 01:00:00,False,Unknown,26.0,2019,7,14
2019-07-14 03:01:00,1200,Christopher Saunders,1,25,769,4294.0,2,4,Dongguan,3,toaster,40,60,5,Twitter-ads,2019-07-14 03:21:00,True,2019-07-14 03:36:00,0,2019-07-14 03:23:00,False,Unknown,22.0,2019,7,14
2019-07-15 04:58:00,1201,Emily Hardin,0,28,664,5806.0,0,17,Ballarat,4,action figure,8,15,5,Instagram-ads,2019-07-15 05:18:00,True,2019-07-15 05:28:00,1,2019-07-15 05:21:00,False,Unknown,23.0,2019,7,15
2019-07-20 04:52:00,1202,Wesley Hall,1,51,688,4983.0,0,9,Wollongong,4,action figure,8,15,6,Facebook-ads,2019-07-20 05:00:00,False,,4,2019-07-20 05:24:00,Unknown,Unknown,32.0,2019,7,20
2019-07-21 00:08:00,1203,Brian Gray,0,67,673,7209.0,1,11,Laval,3,microwave oven,300,500,3,Billboard-QR code,2019-07-21 00:30:00,True,2019-07-21 00:40:00,1,2019-07-21 00:34:00,False,Unknown,26.0,2019,7,21
2019-07-25 03:38:00,1204,Billy Houston,1,42,718,5463.0,1,11,Laval,2,shoes,60,100,1,Billboard-QR code,2019-07-25 04:04:00,False,,4,2019-07-25 04:00:00,Unknown,Unknown,22.0,2019,7,25
2019-07-25 07:10:00,1205,Catherine Blevins,1,63,760,6492.0,6,2,Barcelona,1,television,1000,1500,2,Google-ads,2019-07-25 07:33:00,True,2019-07-25 07:46:00,2,2019-07-25 07:38:00,False,Unknown,28.0,2019,7,25
2019-07-25 19:14:00,1206,Joseph Fuentes,1,32,679,3346.0,4,7,Bergamo,2,t-shirt,15,25,4,Billboard-QR code,2019-07-25 19:33:00,True,2019-07-25 19:40:00,0,2019-07-25 19:35:00,False,Unknown,21.0,2019,7,25
2019-07-26 11:44:00,1207,Christine Mason,1,58,688,6283.0,5,5,Sagamihara,0,magazine,5,8,4,Facebook-ads,2019-07-26 12:14:00,True,2019-07-26 12:26:00,3,2019-07-26 12:16:00,True,Arrived Late,32.0,2019,7,26
2019-07-26 19:49:00,1208,Glen Obrien,0,23,654,7142.0,2,13,Qingdao,2,jeans,40,70,6,Google-ads,2019-07-26 20:14:00,False,,4,2019-07-26 19:58:00,Unknown,Unknown,9.0,2019,7,26
2019-07-27 03:04:00,1209,Eddie Dixon DDS,1,40,732,7752.05,2,4,Guangzhou,4,puzzle,15,25,6,Facebook-ads,2019-07-27 03:17:00,True,2019-07-27 03:25:00,0,2019-07-27 03:19:00,False,Unknown,15.0,2019,7,27
2019-07-27 17:48:00,1210,Jeffrey Scott,1,36,725,4004.0,6,2,Barcelona,4,puzzle,15,25,5,Instagram-ads,2019-07-27 18:09:00,True,2019-07-27 18:21:00,1,2019-07-27 18:12:00,False,Unknown,24.0,2019,7,27
2019-07-27 20:28:00,1211,Anna Dixon,1,19,674,3617.0,6,0,Malaga,3,microwave oven,300,500,6,Google-ads,2019-07-27 20:44:00,True,2019-07-27 20:51:00,0,2019-07-27 20:49:00,False,Unknown,21.0,2019,7,27
2019-07-27 21:41:00,1212,Trevor Powell,1,38,769,3497.0,2,4,Dongguan,2,shoes,60,100,6,Twitter-ads,2019-07-27 22:04:00,True,2019-07-27 22:12:00,2,2019-07-27 22:07:00,True,Wrong Item,26.0,2019,7,27
2019-07-27 23:05:00,1213,Jacob Keller,1,44,680,7752.05,6,2,Girona,2,jeans,40,70,5,Google-ads,2019-07-27 23:23:00,True,2019-07-27 23:35:00,2,2019-07-27 23:27:00,False,Unknown,22.0,2019,7,27
2019-07-28 08:08:00,1214,Sydney Thomas,1,26,694,7155.0,3,8,Pune,4,plush toy,12,20,1,Google-ads,2019-07-28 08:30:00,True,2019-07-28 08:42:00,0,2019-07-28 08:34:00,False,Unknown,26.0,2019,7,28
2019-07-28 08:29:00,1215,Kimberly Thompson,1,39,769,3866.0,5,15,Tokyo,1,television,1000,1500,3,Instagram-ads,2019-07-28 08:46:00,False,,4,2019-07-28 08:34:00,Unknown,Unknown,5.0,2019,7,28
2019-07-29 16:58:00,1216,Brandon Moore,0,44,630,4858.0,1,11,Laval,0,autobiography,20,35,6,Facebook-ads,2019-07-29 17:27:00,False,,4,2019-07-29 17:36:00,Unknown,Unknown,38.0,2019,7,29
2019-07-31 12:59:00,1217,Lisa Espinoza,1,24,736,5934.0,8,1,San Diego,1,laptop,800,1200,5,Instagram-ads,2019-07-31 13:28:00,True,2019-07-31 13:42:00,3,2019-07-31 13:33:00,False,Unknown,34.0,2019,7,31
2019-07-31 16:58:00,1218,Jeremy Pena,1,44,631,4588.0,7,3,London,3,microwave oven,300,500,4,Instagram-ads,2019-07-31 17:26:00,True,2019-07-31 17:36:00,1,2019-07-31 17:31:00,True,Poor Value,33.0,2019,7,31
2019-08-01 14:09:00,1219,Thomas Wright,1,44,611,7517.0,8,1,San Jose,4,plush toy,12,20,2,Instagram-ads,2019-08-01 14:23:00,True,2019-08-01 14:36:00,0,2019-08-01 14:25:00,False,Unknown,16.0,2019,8,1
